,Date,Value,Ticker,pct
64,2018-12-31,35.47,CSV,0.1950808625336926
65,2018-09-30,29.68,CSV,0.40000000000000013
66,2018-06-30,21.2,CSV,0.6536661466458658
67,2018-03-31,12.82,CSV,-0.5554785020804438
68,2017-12-31,28.84,CSV,0.659378596087457
69,2017-09-30,17.38,CSV,0.5165794066317624
70,2017-06-30,11.46,CSV,1.5869074492099324
71,2017-03-31,4.43,CSV,-0.8585568326947637
72,2016-12-31,31.32,CSV,0.7897142857142858
73,2016-09-30,17.5,CSV,0.5283842794759825
74,2016-06-30,11.45,CSV,0.5924895688456187
75,2016-03-31,7.19,CSV,-0.5408684546615581
76,2015-12-31,15.66,CSV,0.10671378091872796
77,2015-09-30,14.15,CSV,1.03012912482066
78,2015-06-30,6.97,CSV,0.12057877813504825
79,2015-03-31,6.22,CSV,-0.517455391776571
80,2014-12-31,12.89,CSV,0.35827186512118026
81,2014-09-30,9.49,CSV,1.6143250688705235
82,2014-06-30,3.63,CSV,-1.5442278860569716
83,2014-03-31,-6.67,CSV,-1.2288164665523156
84,2013-12-31,29.15,CSV,0.2253047498949139
85,2013-09-30,23.79,CSV,0.29645776566757487
86,2013-06-30,18.35,CSV,1.5102599179206568
87,2013-03-31,7.31,CSV,-0.523157208088715
88,2012-12-31,15.33,CSV,1.060483870967742
89,2012-09-30,7.44,CSV,-0.03626943005181338
90,2012-06-30,7.72,CSV,16.953488372093023
91,2012-03-31,0.43,CSV,-0.9790346172598733
92,2011-12-31,20.51,CSV,0.16999429549343992
93,2011-09-30,17.53,CSV,0.5721973094170405
94,2011-06-30,11.15,CSV,5.636904761904763
95,2011-03-31,1.68,CSV,-0.8940731399747793
96,2010-12-31,15.86,CSV,0.5765407554671966
97,2010-09-30,10.06,CSV,-0.04463437796771119
98,2010-06-30,10.53,CSV,9.323529411764705
99,2010-03-31,1.02,CSV,-0.8497790868924889
100,2009-12-31,6.79,CSV,2.5364583333333335
101,2009-09-30,1.92,CSV,-0.4934036939313985
102,2009-06-30,3.79,CSV,-2.6696035242290748
103,2009-03-31,-2.27,CSV,
105,2021-09-30,250.38,PPBI,0.49632462798063703
106,2021-06-30,167.33,PPBI,0.6114214175654855
107,2021-03-31,103.84,PPBI,-0.4832031055591499
108,2020-12-31,200.93,PPBI,0.23672062534621774
109,2020-09-30,162.47,PPBI,0.6806661839246921
110,2020-06-30,96.67,PPBI,1.3740176817288803
111,2020-03-31,40.72,PPBI,-0.7720172442752365
112,2019-12-31,178.61,PPBI,0.4173147119504843
113,2019-09-30,126.02,PPBI,0.5565711462450593
114,2019-06-30,80.96,PPBI,0.920759193357058
115,2019-03-31,42.15,PPBI,-0.7736305048335124
116,2018-12-31,186.2,PPBI,0.43274853801169577
117,2018-09-30,129.96,PPBI,0.1824219816213266
118,2018-06-30,109.91,PPBI,2.3085490668272124
119,2018-03-31,33.22,PPBI,-0.4905689311455298
120,2017-12-31,65.21,PPBI,0.7389333333333332
121,2017-09-30,37.5,PPBI,-0.12790697674418605
122,2017-06-30,43.0,PPBI,4.834464043419267
123,2017-03-31,7.37,PPBI,-0.8802210303916789
124,2016-12-31,61.53,PPBI,0.5557522123893808
125,2016-09-30,39.55,PPBI,0.46644419725621056
126,2016-06-30,26.97,PPBI,1.5419415645617343
127,2016-03-31,10.61,PPBI,-0.5444396736796908
128,2015-12-31,23.29,PPBI,0.5620389000670689
129,2015-09-30,14.91,PPBI,1.4482758620689657
130,2015-06-30,6.09,PPBI,-36.8235294117647
131,2015-03-31,-0.17,PPBI,-1.014480408858603
132,2014-12-31,11.74,PPBI,0.20040899795501033
133,2014-09-30,9.78,PPBI,3.1617021276595745
134,2014-06-30,2.35,PPBI,-2.6433566433566433
135,2014-03-31,-1.43,PPBI,-1.11996644295302
136,2013-12-31,11.92,PPBI,0.5420439844760672
137,2013-09-30,7.73,PPBI,0.3443478260869566
138,2013-06-30,5.75,PPBI,-10.274193548387096
139,2013-03-31,-0.62,PPBI,-1.081151832460733
140,2012-12-31,7.64,PPBI,-7.586206896551724
141,2012-09-30,-1.16,PPBI,-1.4233576642335766
142,2012-06-30,2.74,PPBI,0.7452229299363058
143,2012-03-31,1.57,PPBI,-0.8289760348583878
144,2011-12-31,9.18,PPBI,0.06620209059233462
145,2011-09-30,8.61,PPBI,1.4322033898305082
146,2011-06-30,3.54,PPBI,-3.5467625899280577
147,2011-03-31,-1.39,PPBI,-1.1561797752808989
148,2010-12-31,8.9,PPBI,0.9955156950672646
149,2010-09-30,4.46,PPBI,-0.15370018975332067
150,2010-06-30,5.27,PPBI,1.4398148148148144
151,2010-03-31,2.16,PPBI,-0.6115107913669064
152,2009-12-31,5.56,PPBI,-0.17384843982169407
153,2009-09-30,6.73,PPBI,0.5542725173210163
154,2009-06-30,4.33,PPBI,2.255639097744361
155,2009-03-31,1.33,PPBI,
157,2021-09-30,622.23,AEL,0.012645249487354793
158,2021-06-30,614.46,AEL,0.3125
159,2021-03-31,468.16,AEL,0.3657341229324076
160,2020-12-31,,AEL,0.0
161,2020-09-30,342.79,AEL,-2.0096312441093307
162,2020-06-30,-339.52,AEL,-9.728020565552699
163,2020-03-31,,AEL,0.0
164,2019-12-31,,AEL,0.0
165,2019-09-30,,AEL,0.0
166,2019-06-30,,AEL,0.0
167,2019-03-31,,AEL,0.0
168,2018-12-31,38.9,AEL,-0.9332452422219553
169,2018-09-30,582.73,AEL,-4.981484012025144
170,2018-06-30,-146.36,AEL,-0.6705681102007742
171,2018-03-31,-444.28,AEL,-1.5359809870794177
172,2017-12-31,,AEL,0.0
173,2017-09-30,,AEL,0.0
174,2017-06-30,828.91,AEL,0.6690023155139435
175,2017-03-31,496.65,AEL,-0.473681421743692
176,2016-12-31,,AEL,0.0
177,2016-09-30,943.63,AEL,1.2367791025671413
178,2016-06-30,421.87,AEL,1.9841550541133195
179,2016-03-31,141.37,AEL,-0.7192198454785597
180,2015-12-31,503.49,AEL,6.174266172698774
181,2015-09-30,70.18,AEL,-0.7350798384356951
182,2015-06-30,264.91,AEL,-2.885346238701872
183,2015-03-31,-140.51,AEL,-1.1989015189049164
184,2014-12-31,706.43,AEL,0.45182703769164356
185,2014-09-30,486.58,AEL,0.23259702097476942
186,2014-06-30,394.76,AEL,7.231025854879066
187,2014-03-31,47.96,AEL,-0.9443438703987375
188,2013-12-31,861.72,AEL,0.4271613116926136
189,2013-09-30,603.8,AEL,0.22978532730457446
190,2013-06-30,490.98,AEL,0.3286247767494723
191,2013-03-31,369.54,AEL,-0.528395313816075
192,2012-12-31,783.58,AEL,-0.05509665127160024
193,2012-09-30,829.27,AEL,0.6580425872238329
194,2012-06-30,500.15,AEL,0.09315236159377527
195,2012-03-31,457.53,AEL,0.6788243496128867
196,2011-12-31,272.53,AEL,1.8567085953878402
197,2011-09-30,95.4,AEL,-0.47579537337216327
198,2011-06-30,181.99,AEL,-0.23227167264290238
199,2011-03-31,237.05,AEL,-0.4290153193949321
200,2010-12-31,415.16,AEL,2.184474955894761
201,2010-09-30,130.37,AEL,13.033369214208829
202,2010-06-30,9.29,AEL,-0.9480105210140467
203,2010-03-31,178.69,AEL,-0.652069784648935
204,2009-12-31,513.58,AEL,0.9893864270220019
205,2009-09-30,258.16,AEL,1.7097722263041883
206,2009-06-30,95.27,AEL,0.6057643687847631
207,2009-03-31,59.33,AEL,
209,2021-09-30,-65.49,RHP,-0.3665731695521811
210,2021-06-30,-103.39,RHP,0.504511059371362
211,2021-03-31,-68.72,RHP,-0.7898406679103337
212,2020-12-31,-326.99,RHP,0.3802287788611709
213,2020-09-30,-236.91,RHP,0.22156337011446836
214,2020-06-30,-193.94,RHP,4.037402597402598
215,2020-03-31,-38.5,RHP,-1.1904526341825377
216,2019-12-31,202.15,RHP,0.6632384400197466
217,2019-09-30,121.54,RHP,0.7475197699496767
218,2019-06-30,69.55,RHP,11.223198594024604
219,2019-03-31,5.69,RHP,-0.9574420344053852
220,2018-12-31,133.7,RHP,0.44587433762301276
221,2018-09-30,92.47,RHP,1.5431793179317932
222,2018-06-30,36.36,RHP,-10.934426229508196
223,2018-03-31,-3.66,RHP,-1.0323121744504282
224,2017-12-31,113.27,RHP,0.27815391559467373
225,2017-09-30,88.62,RHP,1.5731707317073176
226,2017-06-30,34.44,RHP,55.45901639344262
227,2017-03-31,0.61,RHP,-0.9965265915043845
228,2016-12-31,175.62,RHP,0.5329958100558658
229,2016-09-30,114.56,RHP,0.6130667417628839
230,2016-06-30,71.02,RHP,0.7741693729702721
231,2016-03-31,40.03,RHP,-0.747045813586098
232,2015-12-31,158.25,RHP,0.7340565417488494
233,2015-09-30,91.26,RHP,1.2566765578635017
234,2015-06-30,40.44,RHP,-4.62041181736795
235,2015-03-31,-11.17,RHP,-1.057621872581893
236,2014-12-31,193.85,RHP,0.8203587191285566
237,2014-09-30,106.49,RHP,0.9036467643904182
238,2014-06-30,55.94,RHP,3.529554655870445
239,2014-03-31,12.35,RHP,-0.8774071868175501
240,2013-12-31,100.74,RHP,1.473968565815324
241,2013-09-30,40.72,RHP,-2.6903279369032793
242,2013-06-30,-24.09,RHP,-0.5773684210526315
243,2013-03-31,-57.0,RHP,-1.7016248153618907
244,2012-12-31,81.24,RHP,0.5892018779342723
245,2012-09-30,51.12,RHP,1.5108055009823183
246,2012-06-30,20.36,RHP,-2.2869785082174463
247,2012-03-31,-15.82,RHP,-1.7416783872480077
248,2011-12-31,21.33,RHP,-2.9532967032967035
249,2011-09-30,-10.92,RHP,-0.49885268471776045
250,2011-06-30,-21.79,RHP,-0.5208883025505717
251,2011-03-31,-45.48,RHP,-0.1754894851341552
252,2010-12-31,-55.16,RHP,1.598210080075365
253,2010-09-30,-21.23,RHP,-1.783105864994467
254,2010-06-30,27.11,RHP,0.3595787362086258
255,2010-03-31,19.94,RHP,-0.7151021574510644
256,2009-12-31,69.99,RHP,1.1675441313100028
257,2009-09-30,32.29,RHP,1.9542543458371453
258,2009-06-30,10.93,RHP,-1.4124528301886792
259,2009-03-31,-26.5,RHP,
261,2021-09-30,52.2,LXFR,1.5096153846153846
262,2021-06-30,20.8,LXFR,0.5072463768115942
263,2021-03-31,13.8,LXFR,-0.6682692307692308
264,2020-12-31,41.6,LXFR,0.30000000000000004
265,2020-09-30,32.0,LXFR,5.274509803921569
266,2020-06-30,5.1,LXFR,-1.7285714285714286
267,2020-03-31,-7.0,LXFR,0.14754098360655754
268,2019-12-31,-6.1,LXFR,-0.7312775330396476
269,2019-09-30,-22.7,LXFR,0.05581395348837215
270,2019-06-30,-21.5,LXFR,0.9545454545454546
271,2019-03-31,-11.0,LXFR,-1.222672064777328
272,2018-12-31,49.4,LXFR,0.5583596214511042
273,2018-09-30,31.7,LXFR,0.8114285714285714
274,2018-06-30,17.5,LXFR,1.5
275,2018-03-31,7.0,LXFR,-0.7535211267605634
276,2017-12-31,28.4,LXFR,0.2792792792792793
277,2017-09-30,22.2,LXFR,0.5102040816326532
278,2017-06-30,14.7,LXFR,1.0136986301369864
279,2017-03-31,7.3,LXFR,-0.4427480916030534
280,2016-12-31,13.1,LXFR,0.6582278481012658
281,2016-09-30,7.9,LXFR,0.38596491228070184
282,2016-06-30,5.7,LXFR,-29.5
283,2016-03-31,-0.2,LXFR,-1.0053333333333334
284,2015-12-31,37.5,LXFR,0.2975778546712804
285,2015-09-30,28.9,LXFR,0.5052083333333333
286,2015-06-30,19.2,LXFR,2.5555555555555554
287,2015-03-31,5.4,LXFR,1.076923076923077
288,2014-12-31,2.6,LXFR,-1.3661971830985915
289,2014-09-30,-7.1,LXFR,-0.37168141592920356
290,2014-06-30,-11.3,LXFR,5.277777777777778
291,2014-03-31,-1.8,LXFR,-1.1384615384615384
292,2013-12-31,13.0,LXFR,-0.1719745222929936
293,2013-09-30,15.7,LXFR,0.8255813953488371
294,2013-06-30,8.6,LXFR,0.5087719298245612
295,2013-03-31,5.7,LXFR,-0.8853118712273642
296,2012-12-31,49.7,LXFR,0.1918465227817745
297,2012-09-30,41.7,LXFR,
302,2021-09-30,-160.3,MELI,-0.3922044437703799
303,2021-06-30,-263.74,MELI,-0.2979476668352543
304,2021-03-31,-375.67,MELI,-1.401451195793883
305,2020-12-31,935.78,MELI,0.2208957950082846
306,2020-09-30,766.47,MELI,0.6313078642119825
307,2020-06-30,469.85,MELI,-4.591301689215012
308,2020-03-31,-130.83,MELI,-1.416271596296414
309,2019-12-31,314.29,MELI,0.1550957403800215
310,2019-09-30,272.09,MELI,1.8774323181049066
311,2019-06-30,94.56,MELI,-0.10318664643399089
312,2019-03-31,105.44,MELI,-0.20929883764529433
313,2018-12-31,133.35,MELI,0.05381697486960646
314,2018-09-30,126.54,MELI,1.0867414248021108
315,2018-06-30,60.64,MELI,-2.0116783450116786
316,2018-03-31,-59.94,MELI,-1.3087144622991347
317,2017-12-31,194.16,MELI,0.020122944359796113
318,2017-09-30,190.33,MELI,-0.007767698884370677
319,2017-06-30,191.82,MELI,1.085453359425962
320,2017-03-31,91.98,MELI,-0.18831627250264726
321,2016-12-31,113.32,MELI,0.3170618317061831
322,2016-09-30,86.04,MELI,10.786301369863015
323,2016-06-30,7.3,MELI,-1.2680866691149468
324,2016-03-31,-27.23,MELI,-1.171430370183833
325,2015-12-31,158.84,MELI,1.1337990327780765
326,2015-09-30,74.44,MELI,0.019028062970568138
327,2015-06-30,73.05,MELI,1.367141931302657
328,2015-03-31,30.86,MELI,-0.8099402599002279
329,2014-12-31,162.37,MELI,0.4244231950171069
330,2014-09-30,113.99,MELI,0.5557526955097585
331,2014-06-30,73.27,MELI,2.546466602129719
332,2014-03-31,20.66,MELI,-0.28164116828929076
333,2013-12-31,28.76,MELI,-0.3848128342245989
334,2013-09-30,46.75,MELI,1.2187944945420028
335,2013-06-30,21.07,MELI,-0.22622107969151672
336,2013-03-31,27.23,MELI,-0.778869579340588
337,2012-12-31,123.14,MELI,0.7095654588365958
338,2012-09-30,72.03,MELI,0.43571855690651784
339,2012-06-30,50.17,MELI,2.2812295618051017
340,2012-03-31,15.29,MELI,-0.7831205673758865
341,2011-12-31,70.5,MELI,0.559389515593895
342,2011-09-30,45.21,MELI,1.2064421669106884
343,2011-06-30,20.49,MELI,0.6685667752442996
344,2011-03-31,12.28,MELI,-0.77542062911485
345,2010-12-31,54.68,MELI,0.7391857506361323
346,2010-09-30,31.44,MELI,0.4168544389364579
347,2010-06-30,22.19,MELI,1.2057654075546718
348,2010-03-31,10.06,MELI,-0.7808278867102396
349,2009-12-31,45.9,MELI,0.9117034568929612
350,2009-09-30,24.01,MELI,1.2149446494464948
351,2009-06-30,10.84,MELI,2.463258785942492
352,2009-03-31,3.13,MELI,
354,2021-09-30,-299.36,EQIX,-0.15221885531420798
355,2021-06-30,-353.11,EQIX,0.5611902024935891
356,2021-03-31,-226.18,EQIX,-2.400148570013619
357,2020-12-31,161.54,EQIX,2.1649686520376172
358,2020-09-30,51.04,EQIX,-0.5951134380453753
359,2020-06-30,126.06,EQIX,0.5852615694164991
360,2020-03-31,79.52,EQIX,-0.22668481960517362
361,2019-12-31,102.83,EQIX,2.0306513409961684
362,2019-09-30,33.93,EQIX,-0.6872522813162503
363,2019-06-30,108.49,EQIX,1.1086491739552962
364,2019-03-31,51.45,EQIX,-1.1140772931864038
365,2018-12-31,-451.01,EQIX,0.5927181551718048
366,2018-09-30,-283.17,EQIX,2.9263727121464225
367,2018-06-30,-72.12,EQIX,0.13539042821158698
368,2018-03-31,-63.52,EQIX,-5.815769522365429
369,2017-12-31,13.19,EQIX,-1.6982530439385917
370,2017-09-30,-18.89,EQIX,-0.7404506732618852
371,2017-06-30,-72.78,EQIX,2.0528523489932886
372,2017-03-31,-23.84,EQIX,-1.0326821577901157
373,2016-12-31,729.45,EQIX,-0.07870972630940798
374,2016-09-30,791.77,EQIX,-12.349913990825687
375,2016-06-30,-69.76,EQIX,-0.19305957200694035
376,2016-03-31,-86.45,EQIX,6.46545768566494
377,2015-12-31,-11.58,EQIX,-1.3416937149601653
378,2015-09-30,33.89,EQIX,-0.04615817618913598
379,2015-06-30,35.53,EQIX,-0.19995496509795085
380,2015-03-31,44.41,EQIX,2.572807723250201
381,2014-12-31,12.43,EQIX,-0.7442912980868135
382,2014-09-30,48.61,EQIX,-5.109044801352494
383,2014-06-30,-11.83,EQIX,-1.2413300693594451
384,2014-03-31,49.02,EQIX,-2.1635414194160933
385,2013-12-31,-42.13,EQIX,4.7319727891156464
386,2013-09-30,-7.35,EQIX,-1.2462311557788945
387,2013-06-30,29.85,EQIX,2.5076380728554644
388,2013-03-31,8.51,EQIX,-1.0541589766435435
389,2012-12-31,-157.13,EQIX,0.24944338422391854
390,2012-09-30,-125.76,EQIX,4.932075471698114
391,2012-06-30,-21.2,EQIX,0.08717948717948709
392,2012-03-31,-19.5,EQIX,-0.8453976056449695
393,2011-12-31,-126.13,EQIX,0.05530455153949121
394,2011-09-30,-119.52,EQIX,-0.07969507969507972
395,2011-06-30,-129.87,EQIX,0.7962655601659752
396,2011-03-31,-72.3,EQIX,-0.6409950841650529
397,2010-12-31,-201.39,EQIX,0.21268139940988728
398,2010-09-30,-166.07,EQIX,0.2266046236797401
399,2010-06-30,-135.39,EQIX,2.105987611837577
400,2010-03-31,-43.59,EQIX,2.1024911032028473
401,2009-12-31,-14.05,EQIX,-3.7123552123552126
402,2009-09-30,5.18,EQIX,-1.365819209039548
403,2009-06-30,-14.16,EQIX,-0.3604336043360433
404,2009-03-31,-22.14,EQIX,
406,2021-09-30,79.65,CCOI,0.46982838162022533
407,2021-06-30,54.19,CCOI,0.711623499684144
408,2021-03-31,31.66,CCOI,-0.6247481332227095
409,2020-12-31,84.37,CCOI,0.34647302904564325
410,2020-09-30,62.66,CCOI,0.4582266697696067
411,2020-06-30,42.97,CCOI,1.7562540089801155
412,2020-03-31,15.59,CCOI,-0.8469317623956799
413,2019-12-31,101.85,CCOI,0.5514089870525511
414,2019-09-30,65.65,CCOI,0.4832806145503843
415,2019-06-30,44.26,CCOI,1.883387622149837
416,2019-03-31,15.35,CCOI,-0.8172183853298405
417,2018-12-31,83.98,CCOI,0.5494464944649446
418,2018-09-30,54.2,CCOI,0.568287037037037
419,2018-06-30,34.56,CCOI,1.2632612966601182
420,2018-03-31,15.27,CCOI,-0.7682852807283763
421,2017-12-31,65.9,CCOI,0.4592559787422501
422,2017-09-30,45.16,CCOI,0.6542124542124541
423,2017-06-30,27.3,CCOI,1.4223602484472053
424,2017-03-31,11.27,CCOI,-0.8203411445879165
425,2016-12-31,62.73,CCOI,0.7400832177531207
426,2016-09-30,36.05,CCOI,0.6416211293260472
427,2016-06-30,21.96,CCOI,0.7539936102236422
428,2016-03-31,12.52,CCOI,-0.740410532863363
429,2015-12-31,48.23,CCOI,0.5463289515870469
430,2015-09-30,31.19,CCOI,1.131920710868079
431,2015-06-30,14.63,CCOI,1.6794871794871797
432,2015-03-31,5.46,CCOI,-0.5803228285933897
433,2014-12-31,13.01,CCOI,0.606172839506173
434,2014-09-30,8.1,CCOI,0.09164420485175206
435,2014-06-30,7.42,CCOI,-2.4869739478957915
436,2014-03-31,-4.99,CCOI,-1.152041438147471
437,2013-12-31,32.82,CCOI,1.407923697725605
438,2013-09-30,13.63,CCOI,0.5331833520809899
439,2013-06-30,8.89,CCOI,-7.5851851851851855
440,2013-03-31,-1.35,CCOI,-1.037910699241786
441,2012-12-31,35.61,CCOI,1.6183823529411767
442,2012-09-30,13.6,CCOI,0.4639397201291713
443,2012-06-30,9.29,CCOI,22.224999999999998
444,2012-03-31,0.4,CCOI,-0.986648865153538
445,2011-12-31,29.96,CCOI,1.288770053475936
446,2011-09-30,13.09,CCOI,0.9743589743589745
447,2011-06-30,6.63,CCOI,9.523809523809524
448,2011-03-31,0.63,CCOI,-0.9663461538461539
449,2010-12-31,18.72,CCOI,1.2101534828807554
450,2010-09-30,8.47,CCOI,0.41402337228714536
451,2010-06-30,5.99,CCOI,0.5050251256281408
452,2010-03-31,3.98,CCOI,-0.46505376344086025
453,2009-12-31,7.44,CCOI,-7.2
454,2009-09-30,-1.2,CCOI,-2.666666666666667
455,2009-06-30,0.72,CCOI,-0.3271028037383178
456,2009-03-31,1.07,CCOI,
458,2021-09-30,,DLR,0.0
459,2021-06-30,,DLR,0.0
460,2021-03-31,,DLR,0.0
461,2020-12-31,,DLR,0.0
462,2020-09-30,,DLR,0.0
463,2020-06-30,,DLR,0.0
464,2020-03-31,753.02,DLR,-0.01940306281904358
465,2019-12-31,,DLR,0.0
466,2019-09-30,,DLR,0.0
467,2019-06-30,767.92,DLR,1.2478777589134125
468,2019-03-31,341.62,DLR,-0.5687650689859756
469,2018-12-31,,DLR,0.0
470,2018-09-30,,DLR,0.0
471,2018-06-30,792.19,DLR,1.1171927198866825
472,2018-03-31,374.17,DLR,-0.46307058705353943
473,2017-12-31,696.87,DLR,0.060039549741405684
474,2017-09-30,657.4,DLR,0.3569187582562747
475,2017-06-30,484.48,DLR,1.3577963792096557
476,2017-03-31,205.48,DLR,-0.4827829238824003
477,2016-12-31,397.28,DLR,2.512954284198426
478,2016-09-30,113.09,DLR,-0.7374457316648481
479,2016-06-30,430.73,DLR,1.002929551267147
480,2016-03-31,215.05,DLR,-0.7564993885592645
481,2015-12-31,883.16,DLR,0.3057736379093663
482,2015-09-30,676.35,DLR,0.3738853115033822
483,2015-06-30,492.29,DLR,1.70192096597146
484,2015-03-31,182.2,DLR,-0.7278688034890146
485,2014-12-31,669.53,DLR,0.37703872812159345
486,2014-09-30,486.21,DLR,0.37654653039268426
487,2014-06-30,353.21,DLR,2.0341895026200496
488,2014-03-31,116.41,DLR,-0.7658123440894826
489,2013-12-31,497.08,DLR,0.6735009931656737
490,2013-09-30,297.03,DLR,0.9044046932102325
491,2013-06-30,155.97,DLR,13.361878453038674
492,2013-03-31,10.86,DLR,0.26279069767441854
493,2012-12-31,,DLR,0.0
494,2012-09-30,,DLR,0.0
495,2012-06-30,8.6,DLR,-1.154509522098455
496,2012-03-31,-55.66,DLR,-1.2723758257890874
497,2011-12-31,204.35,DLR,0.11380607183735769
498,2011-09-30,183.47,DLR,0.0793622779150489
499,2011-06-30,169.98,DLR,1.6895569620253164
500,2011-03-31,63.2,DLR,-1.0658353906892923
501,2010-12-31,-959.97,DLR,0.019541829072718953
502,2010-09-30,-941.57,DLR,2.270362265985898
503,2010-06-30,-287.91,DLR,-0.09405286343612329
504,2010-03-31,-317.8,DLR,-3.1795487277964476
505,2009-12-31,145.81,DLR,-0.18746168849261624
506,2009-09-30,179.45,DLR,0.44275607010773443
507,2009-06-30,124.38,DLR,2.0057999033349443
508,2009-03-31,41.38,DLR,
510,2021-09-30,1.92,SOHO,16.454545454545453
511,2021-06-30,0.11,SOHO,-1.0625
512,2021-03-31,-1.76,SOHO,-0.8843626806833115
513,2020-12-31,-15.22,SOHO,0.6312968917470525
514,2020-09-30,-9.33,SOHO,0.18101265822784796
515,2020-06-30,-7.9,SOHO,27.21428571428571
516,2020-03-31,-0.28,SOHO,-1.0809248554913296
517,2019-12-31,3.46,SOHO,-0.2638297872340426
518,2019-09-30,4.7,SOHO,-0.15921288014311263
519,2019-06-30,5.59,SOHO,54.9
520,2019-03-31,0.1,SOHO,-1.0013218770654329
521,2018-12-31,-75.65,SOHO,-0.00799895095725145
522,2018-09-30,-76.26,SOHO,0.02956662616443917
523,2018-06-30,-74.07,SOHO,-0.06264236902050113
524,2018-03-31,-79.02,SOHO,12.71875
525,2017-12-31,-5.76,SOHO,8.29032258064516
526,2017-09-30,-0.62,SOHO,-1.5636363636363635
527,2017-06-30,1.1,SOHO,-0.05982905982905973
528,2017-03-31,1.17,SOHO,-0.6432926829268293
529,2016-12-31,3.28,SOHO,-0.23720930232558146
530,2016-09-30,4.3,SOHO,-0.07922912205567456
531,2016-06-30,4.67,SOHO,1.7964071856287425
532,2016-03-31,1.67,SOHO,-1.052383939774153
533,2015-12-31,-31.88,SOHO,0.0676490288010716
534,2015-09-30,-29.86,SOHO,21.283582089552237
535,2015-06-30,-1.34,SOHO,0.16521739130434798
536,2015-03-31,-1.15,SOHO,-0.9794862647163753
537,2014-12-31,-56.06,SOHO,0.13069786204114564
538,2014-09-30,-49.58,SOHO,-0.03352826510721241
539,2014-06-30,-51.3,SOHO,-0.12784767086025162
540,2014-03-31,-58.82,SOHO,1.258832565284178
541,2013-12-31,-26.04,SOHO,-7.9625668449197855
542,2013-09-30,3.74,SOHO,-0.015789473684210464
543,2013-06-30,3.8,SOHO,2.877551020408163
544,2013-03-31,0.98,SOHO,-0.8398692810457516
545,2012-12-31,6.12,SOHO,0.06065857885615267
546,2012-09-30,5.77,SOHO,1.0388692579505299
547,2012-06-30,2.83,SOHO,0.9790209790209792
548,2012-03-31,1.43,SOHO,-0.10625000000000007
549,2011-12-31,1.6,SOHO,-0.50920245398773
550,2011-09-30,3.26,SOHO,0.9289940828402365
551,2011-06-30,1.69,SOHO,-0.37174721189591076
552,2011-03-31,2.69,SOHO,0.4619565217391304
553,2010-12-31,1.84,SOHO,-0.136150234741784
554,2010-09-30,2.13,SOHO,-0.2876254180602008
555,2010-06-30,2.99,SOHO,-6.75
556,2010-03-31,-0.52,SOHO,-0.9458896982310093
557,2009-12-31,-9.61,SOHO,0.08587570621468932
558,2009-09-30,-8.85,SOHO,0.18473895582329325
559,2009-06-30,-7.47,SOHO,-0.08004926108374377
560,2009-03-31,-8.12,SOHO,
562,2021-09-30,-14.51,VYNT,0.29669347631814125
563,2021-06-30,-11.19,VYNT,1.4273318872017349
564,2021-03-31,-4.61,VYNT,-0.2146507666098807
565,2020-12-31,-5.87,VYNT,0.34942528735632195
566,2020-09-30,-4.35,VYNT,1.1534653465346532
567,2020-06-30,-2.02,VYNT,0.31168831168831157
568,2020-03-31,-1.54,VYNT,-0.8227848101265822
569,2019-12-31,-8.69,VYNT,0.4107142857142856
570,2019-09-30,-6.16,VYNT,0.2622950819672132
571,2019-06-30,-4.88,VYNT,0.08928571428571419
572,2019-03-31,-4.48,VYNT,-0.6435958631662688
573,2018-12-31,-12.57,VYNT,0.09685863874345535
574,2018-09-30,-11.46,VYNT,0.41307028360049336
575,2018-06-30,-8.11,VYNT,0.7292110874200424
576,2018-03-31,-4.69,VYNT,-0.6841750841750842
577,2017-12-31,-14.85,VYNT,0.29807692307692313
578,2017-09-30,-11.44,VYNT,0.46854942233632846
579,2017-06-30,-7.79,VYNT,2.031128404669261
580,2017-03-31,-2.57,VYNT,-0.8598691384950927
581,2016-12-31,-18.34,VYNT,0.03968253968253954
582,2016-09-30,-17.64,VYNT,0.3653250773993808
583,2016-06-30,-12.92,VYNT,1.1145662847790505
584,2016-03-31,-6.11,VYNT,-0.5817932922655715
585,2015-12-31,-14.61,VYNT,0.406159769008662
586,2015-09-30,-10.39,VYNT,0.363517060367454
587,2015-06-30,-7.62,VYNT,1.38871473354232
588,2015-03-31,-3.19,VYNT,-0.7673231218088986
589,2014-12-31,-13.71,VYNT,0.5491525423728816
590,2014-09-30,-8.85,VYNT,0.4274193548387095
591,2014-06-30,-6.2,VYNT,1.9807692307692308
592,2014-03-31,-2.08,VYNT,-0.7503001200480193
593,2013-12-31,-8.33,VYNT,0.2488755622188905
594,2013-09-30,-6.67,VYNT,0.7506561679790025
595,2013-06-30,-3.81,VYNT,5.68421052631579
596,2013-03-31,-0.57,VYNT,-0.926261319534282
597,2012-12-31,-7.73,VYNT,0.33275862068965534
598,2012-09-30,-5.8,VYNT,0.4043583535108959
599,2012-06-30,-4.13,VYNT,0.28660436137071654
600,2012-03-31,-3.21,VYNT,
604,2021-09-30,9.28,DTIL,-0.7264150943396226
605,2021-06-30,33.92,DTIL,-0.4933532486930545
606,2021-03-31,66.95,DTIL,-1.7244103008006926
607,2020-12-31,-92.42,DTIL,0.18684987800179775
