,PctIncYOY,Price_Change
0,-3012.4999999999995,8.39999771118164
1,46.71846815595949,-5.0
2,-4.816404387219829,-6.549999237060547
3,-8.405464594848267,-7.529998779296875
4,27.000189143181387,8.229999542236328
5,11.523046092184366,7.790000915527344
6,6.079927131959471,2.520000457763672
7,4.482835654181257,-6.709999084472656
8,-21.240742728346042,6.049999237060547
9,-0.9550281519492576,19.770000457763672
10,28.388803173903465,-0.5799942016601562
11,48.92341237394386,-5.350006103515625
12,-3.3388501115348537,-25.81000518798828
13,-38.38664812239222,-2.020000457763672
14,0.08733624454149838,0.9899997711181641
15,-0.6857142857142914,2.6000003814697266
16,189.39051918735893,-2.220001220703125
17,84.99127399650958,-6.100000381469727
18,70.77100115074799,4.640000343322754
19,-41.10764430577223,1.3500003814697266
20,-36.9811320754717,3.8199996948242188
21,-17.183288409703508,-1.7000007629394531
22,43.17880794701988,3.6299991607666016
23,88.77245508982035,3.9300003051757812
24,135.1098454027665,5.539999008178711
25,104.5328399629972,-1.6299972534179688
26,29.6193497224425,11.689998626708984
27,-5.779546634365801,1.5300025939941406
28,59.43641082684464,3.0
29,-5.183312262958274,1.9500007629394531
30,350.7462686567164,-4.100002288818359
31,155.6046511627907,-6.739997863769531
32,246.56000000000003,-1.0900001525878906
33,26.88139674894642,-1.5
34,-26.33973250841598,5.159997940063477
35,-3.031702062172985,-3.3899993896484375
36,-3.392645314353499,0.6900005340576172
37,19.404644268774714,3.9099998474121094
38,28.923980320584036,9.960000991821289
39,155.00982318271122,-7.810001373291016
40,73.09403124030207,3.509998321533203
41,54.10845079091524,-6.740001678466797
42,251.31215958124068,3.5400009155273438
43,33.74839714718692,2.020000457763672
44,-189.4553508506997,6.279998779296875
45,-117.6569229470027,-3.029998779296875
46,-53.82817390201966,-2.0900001525878906
47,-350.12829747006396,-6.600000381469727
48,-1377.5553429898878,3.0
49,292.14215846103684,0.75
50,-84.99910289567771,6.119998931884766
51,81.51929752909945,7.049999237060547
52,-98.47614289283038,-1.8400001525878906
53,-51.5066178541256,5.409999847412109
54,-22.643156424581004,4.69000244140625
55,-700.0000000000001,6.029998779296875
56,5.574912891986068,-8.650001525878906
57,4.344391785150072,4.439994812011719
58,-255.464480874317,-12.930000305175781
59,91.28162816281628,10.160003662109375
60,31.437222883097228,-3.2000045776367188
61,-776.6256590509665,3.1399974822998047
62,-378.8497483824587,6.6399993896484375
63,-294.9234819812407,26.12999725341797
64,78.49350649350649,-0.100006103515625
65,-46.68969784469424,10.860000610351562
66,-72.35659111054832,-0.9599990844726562
67,-257.14285714285717,-3.440000534057617
68,-222.85714285714286,-2.729999542236328
69,-437.78920308483293,17.220001220703125
70,2527.671232876712,-24.470001220703125
71,121.21106462110647,111.41000366210938
72,-165.1663405088063,27.79998779296875
73,-68.38702950682932,-34.83001708984375
74,-33.51547312562392,9.6099853515625
75,-275.9092425759092,47.510009765625
76,55.93667546174142,-205.14996337890625
77,115.02291765449657,181.08001708984375
78,-224.0800455235205,431.050048828125
79,181.69723253335297,432.719970703125
80,187.14362149354122,123.6600341796875
81,-156.13280834308821,-254.179931640625
82,-120.91406056336189,-630.02001953125
83,-72.42336610757663,23.1099853515625
84,4.329128440366967,43.100006103515625
85,-102.38579385427586,-42.1099853515625
86,166.44295302013427,44.010009765625
87,-0.906842539159105,-51.459991455078125
88,1399.0471148755955,1.57000732421875
89,-180.99811083123424,45.760009765625
90,-250.42983915696064,42.69000244140625
91,-111.98220150439666,40.760009765625
92,54.55782312925168,118.699951171875
93,16.195041017605316,-44.79998779296875
94,50.427350427350426,6.989990234375
95,-384.4315895372234,65.6199951171875
96,-380.11264477233067,26.8900146484375
97,-686.5203761755487,-87.0400390625
98,-9.984025559105431,-0.6000022888183594
99,24.316939890710383,11.200000762939453
100,25.27045769764216,-1.9000015258789062
101,35.4924578527063,3.3500022888183594
102,26.5934065934066,0.8800010681152344
103,20.01771479185121,-2.299999237060547
104,0.5239030779305833,8.069999694824219
105,28.067129629629616,0.7599983215332031
106,21.125461254612553,10.989997863769531
107,1.5635179153094476,7.4499969482421875
108,-2.9145955716222307,-21.76000213623047
109,-4.554455445544568,4.469997406005859
110,103.07889672867223,7.7400054931640625
111,26.11124040027926,1.4200057983398438
112,27.114586658155137,-13.390003204345703
113,-4.450127877237862,-0.660003662109375
114,12.47881503494068,7.599998474121094
115,481.3069236890971,-18.06999969482422
116,82.09558107845048,17.540000915527344
117,63.51345772787319,-11.649993896484375
118,83.00273805902039,0.80999755859375
119,-8.699254349627179,2.1599960327148438
120,-3.0636589707014847,4.8000030517578125
121,-13.805628979435767,7.4499969482421875
122,66.7020260952583,-1.6299896240234375
123,34.57278691137022,4.7800140380859375
124,25.439764920523427,-0.9199981689453125
125,13.96465449917565,-8.470001220703125
126,-29.940119760479046,0.039999961853027344
127,-76.44539614561027,0.36999988555908203
128,-114.41860465116281,-0.630000114440918
129,-6853.846153846154,0.309999942779541
130,-6833.636363636361,-0.17999982833862305
131,12200.0,0.2999997138977051
132,-100.12655024044545,-0.19999980926513672
133,-107.54691508032943,-0.5
134,-106.16312614739051,-0.28999996185302734
135,-380.0,-0.8500000238418579
136,-120.57877813504822,-0.1400001049041748
137,-57.937806873977095,-6.900001525878906
138,82.49027237354089,1.7999992370605469
139,4.107830551989722,-12.600000381469727
140,-65.625,0.9499998092651367
141,-58.606557377049185,-0.7799999713897705
142,-29.383116883116887,6.390000343322754
143,233.5632183908046,-1.0700000524520874
144,94.82555860446884,-0.4400005340576172
145,61.111111111111086,-0.5
146,8.08323329331734,-1.489999771118164
147,9.85915492957746,2.1599998474121094
148,11.882183908045993,7.420000076293945
149,-347.87115883006294,1.2599992752075195
150,-162.12454212454216,-1.5200004577636719
151,-111.91729806087068,-5.369999408721924
152,4.787234042553196,1.3000030517578125
153,-9.280000000000001,-3.530000686645508
154,-110.40609137055837,-9.729999542236328
155,-202.3111111111111,-11.669999122619629
156,-3507.5471698113206,-1.369999885559082
157,-8717.073170731706,1.1100001335144043
158,336.2293657688967,-0.2799999713897705
159,-23.754152823920265,1.190000057220459
160,-32.408717803566375,-0.6899995803833008
161,-35.80959968133839,0.11999988555908203
162,3.122730573710964,-0.3400001525878906
163,-32.370184254606365,1.989999771118164
164,-21.501706484641627,-2.640000104904175
165,466.3157894736842,-0.6200008392333984
166,-229.12186379928318,-0.9700002670288086
167,-175.87534372135653,-0.6999998092651367
168,15.882899628252792,0.7600002288818359
169,94.04059680777237,-0.8000001907348633
170,239.091568011597,0.6299991607666016
171,-116.6492902397947,-0.4799995422363281
172,-119.54937636908222,1.1200008392333984
173,-114.59684123025768,-0.25
174,72.495183044316,2.4099998474121094
175,-35.69288805059359,-0.8199996948242188
176,1709.8263614838202,0.05999946594238281
177,-1008.6001402196777,-2.4999990463256836
178,-169.35169886633187,0.6699991226196289
179,-235.7005067002752,1.0300006866455078
180,-269.07817143935466,-0.31999969482421875
181,4.441001807384472,0.31999969482421875
182,216.70921748350284,0.46000099182128906
183,963.7762669962917,9.850000381469727
184,-398.00538534642715,-1.769998550415039
185,-130.34350304386516,2.929999351501465
186,-207.89860503488865,-0.2199993133544922
187,-208.33747783797327,0.8500003814697266
188,-491.2795424191394,-2.3500003814697266
189,-8.216432865731466,-7.800000190734863
190,-0.8839779005524869,-4.200000286102295
191,-12.61538461538462,-0.7799997329711914
192,-42.35807860262008,-2.5299997329711914
193,-22.1850613154961,-2.549999713897705
194,-2.992957746478872,0.07999992370605469
195,53.78787878787876,-3.950000047683716
196,25.21489971346704,-2.9100003242492676
197,18.51179673321235,-0.9699997901916504
198,147.53694581280791,-1.0299999713897705
199,109.38215102974829,-0.3899998664855957
200,95.25267993874425,1.7800002098083496
201,-71.75438596491227,-672.0
202,-37.6226826608506,-3372.60009765625
203,-34.308705193855154,-1041.60009765625
204,216.14906832298132,-718.199951171875
205,50.349650349650354,-8.4000244140625
206,33.853006681514465,-224.99998474121094
207,-2.750491159135554,-35.100006103515625
208,4.9999999999999964,-49.5
209,6.48918469217971,-9.90000057220459
210,11.313131313131306,8.40000057220459
211,-2.2148394241417417,-18.850000858306885
212,4.4531249999999885,3.749999523162842
213,-1.2704174228675027,0.7900002002716064
214,5.7757644394110965,-2.5299997329711914
215,3.8145100972326222,-0.5900000333786011
216,3.478260869565221,0.049999237060546875
217,3.087885985748216,0.39999961853027344
218,-305.84415584415586,0.4099998474121094
219,-206.30252100840337,1.3499984741210938
220,-153.68663594470047,3.0700016021728516
221,-85.17350157728707,-1.6599998474121094
222,-171.14624505928856,-0.4799995422363281
223,-222.31759656652358,1.6200008392333984
224,-478.72340425531917,0.7700004577636719
225,93.33333333333333,-6.739999771118164
226,63.50877192982456,0.6899995803833008
227,-35.95505617977528,1.75
228,-33.333333333333336,1.3400001525878906
229,-4.5064377682403425,0.7600002288818359
230,-86.84210526315789,1.2000007629394531
231,-2.644421745545339,-1.7300004959106445
232,0.3355382993001575,-0.46000003814697266
233,-8.126666128120204,-1.5399999618530273
234,-80.18186057356027,-1.4099998474121094
235,-81.18669978979553,1.179999828338623
236,-100.50118702189394,-1.929999828338623
237,-196.29411764705884,-0.19999980926513672
238,-313.610970035551,0.1100001335144043
239,6222.807017543861,-0.03000020980834961
240,-27.367135003054372,0.17999982833862305
241,206.30782169890662,-1.9099998474121094
242,-63.11914323962517,-0.6899995803833008
243,-115.71566731141199,-0.43000030517578125
244,4.385964912280701,-0.8900003433227539
245,-18.28793774319066,-3.020000457763672
246,-17.953321364452425,2.809999465942383
247,-20.448179271708682,-0.06000041961669922
248,-23.49206349206349,-1.1899995803833008
249,-28.336980306345733,-0.46000003814697266
250,-33.80281690140845,0.039999961853027344
251,8.29875518672199,0.06000041961669922
252,26.87022900763359,1.0199995040893555
253,140.95744680851064,0.9449996948242188
254,13.984674329501914,0.24499988555908203
255,-1.8050541516245486,3.5399999618530273
256,-60.48565121412803,4.309999465942383
257,-44.03361344537815,-0.2700004577636719
258,-34.55882352941176,-0.6800003051757812
259,58.15191098209964,0.1999969482421875
260,-113.70793454769989,4.900001525878906
